Customer_ID,Age,Gender,Account_Type,Account_Balance,Transaction_Date,Transaction_Amount,Transaction_Type,Branch,Loan_Amount,Loan_Type,Credit_Score,Is_Employed,Annual_Income,Marital_Status,Region,Account_Open_Date,Last_Transaction_Date,Number_of_Transactions,Account_Activity_Trend,Customer_Service_Interactions,Recent_Complaints,Change_in_Account_Balance,Customer_Satisfaction_Score,Churn_Label,Churn_Timeframe
993a9941-0814-4ca9-8a4d-01a6c0f8c36d,43,Female,Investment,94851.01,2025-03-29,3161.32,Withdrawal,New Amy,0.0,None,813,True,187490.04,Divorced,North,2021-09-14,2025-01-21,20,Decreasing,2,2,-1574.14,1,0,0
1283825b-84f6-4407-86ce-b64947b21e2c,29,Male,Checking,49691.36,2025-02-18,1981.32,Transfer,Port Benjamin,24216.13,Home,801,True,31223.1,Single,West,2023-02-15,2025-02-23,1,Increasing,3,0,-4981.12,1,1,6
00fb30e3-232c-4013-b389-66bcc4017698,57,Female,Checking,60268.22,2025-03-19,162.98,Transfer,Bethanytown,0.0,None,462,True,119505.29,Married,East,2022-03-22,2025-02-26,18,Stable,4,0,-1145.85,2,0,0
5c0fe3af-1675-4bed-81ce-7b20c8242d48,42,Male,Checking,18232.66,2025-03-21,1893.47,Payment,West Jamesmouth,40581.26,Car,447,False,170385.68,Single,North,2021-09-14,2025-01-20,18,Stable,0,1,-703.91,3,1,11
eb22fced-2b27-4dea-b9c7-39d9f700ec93,61,Other,Investment,64868.34,2025-01-11,4091.34,Withdrawal,Stephanieland,0.0,None,495,False,162404.96,Divorced,East,2023-10-20,2025-01-01,2,Decreasing,0,1,1281.24,5,1,12
45cee36e-0283-469d-87a0-7f7011f33929,56,Other,Investment,73904.33,2025-02-11,1499.69,Payment,New Courtney,0.0,None,338,False,86265.55,Divorced,North,2020-01-23,2025-02-07,15,Increasing,1,1,-948.1,1,1,11
4f669430-8692-4060-adeb-de2c7b0163ac,38,Other,Investment,71758.52,2025-03-28,668.44,Withdrawal,New Shaunton,17209.49,Business,790,False,164185.72,Widowed,South,2025-01-20,2025-01-07,4,Stable,3,2,4953.31,3,1,1
0388672a-c8f9-4be6-b172-79901648a42c,24,Male,Savings,32392.22,2025-03-11,4990.49,Deposit,Jessicaborough,0.0,None,807,True,88281.59,Married,East,2020-04-09,2025-03-08,4,Increasing,2,0,4762.2,5,0,0
eb82e47c-359b-4e89-9491-82606e361795,64,Other,Checking,21382.36,2025-03-16,890.3,Transfer,Gregoryhaven,0.0,None,302,True,46186.62,Widowed,North,2023-07-05,2025-03-22,1,Increasing,2,1,4121.4,5,1,7
3ebf9b05-f52e-4f2b-91b9-8569eebdb28f,30,Male,Investment,1307.91,2025-01-29,1976.43,Payment,Colleenfurt,24970.61,Car,616,False,39880.94,Married,North,2023-07-02,2025-01-12,6,Increasing,5,1,-4392.64,4,0,0
df599918-c3c3-4009-90d4-acbd52b2bc23,45,Female,Savings,22400.78,2025-01-29,2583.56,Withdrawal,New Brittney,0.0,None,720,False,43347.76,Single,West,2024-05-15,2025-02-02,12,Decreasing,5,2,-3593.48,2,1,3
a138d286-2935-4727-b5ed-b2977f4afb05,49,Other,Investment,79819.93,2025-02-01,3369.77,Payment,East Lisatown,0.0,None,739,True,88240.26,Single,East,2020-06-27,2025-01-23,12,Stable,3,2,3118.57,1,1,7
d431bb61-1e45-4d11-90b8-e212650596ef,48,Female,Savings,82178.53,2025-03-21,483.8,Withdrawal,Josephchester,0.0,None,496,True,75314.95,Widowed,West,2024-11-15,2025-02-14,8,Stable,5,1,-3571.48,5,1,5
d2932795-daae-43b8-bc64-03a75bb346a5,48,Female,Checking,87380.93,2025-02-16,1308.67,Withdrawal,Nicholston,13303.79,None,715,True,43692.98,Divorced,East,2020-12-13,2025-02-21,5,Increasing,5,1,-4031.92,5,0,0
27e1ad63-7ff0-4c9c-ab77-c3ed85836693,25,Female,Savings,34040.59,2025-02-05,4814.09,Deposit,Lake Toddville,0.0,None,403,False,110949.02,Married,North,2022-11-04,2025-01-24,9,Decreasing,2,2,207.91,5,0,0
26271282-dd17-41c8-a72e-39c1d11bd22f,29,Male,Savings,38758.15,2025-02-25,3206.3,Withdrawal,New Andrea,0.0,None,716,True,65922.9,Married,East,2022-03-10,2025-02-15,16,Stable,3,1,-4914.66,4,1,11
7f746123-b03a-4868-861e-a953d557bd60,70,Other,Checking,37468.07,2025-03-14,724.32,Withdrawal,New Jay,22352.68,Business,827,True,70211.44,Widowed,South,2020-01-13,2025-03-14,5,Stable,4,0,-3695.78,2,0,0
3a167ab9-8029-4914-9cca-5ffedc11c5d9,56,Female,Checking,55874.14,2025-01-01,1638.76,Withdrawal,West Gina,30780.68,Business,538,False,81567.02,Widowed,South,2024-12-31,2025-03-01,1,Increasing,2,2,892.94,4,0,0
e0199606-b52d-4583-a464-4b6f99e35e0d,50,Other,Savings,99631.52,2025-03-19,440.4,Deposit,Lake Denisechester,0.0,None,738,True,45441.09,Widowed,North,2021-09-23,2025-01-25,5,Increasing,3,2,811.91,1,1,7
4b24f314-29a4-424e-b4b4-bb9424fa8cb8,32,Male,Checking,35539.54,2025-01-15,2216.6,Deposit,Port Patrickfurt,0.0,None,699,False,78748.65,Single,East,2025-03-12,2025-01-17,15,Increasing,0,0,1731.38,2,0,0
5feb600d-b6f7-44ad-b6cc-6ce97e872c3b,61,Other,Checking,32907.7,2025-02-26,1815.43,Transfer,Turnerbury,0.0,None,406,True,126729.16,Single,East,2024-07-27,2025-02-08,1,Increasing,0,2,2231.85,5,1,11
f70c88c3-452c-4e76-b92b-2ad91909021f,37,Other,Savings,42343.62,2025-02-21,4564.89,Withdrawal,Smithchester,0.0,None,659,True,140507.8,Widowed,West,2021-10-01,2025-02-05,4,Stable,5,2,4139.06,4,0,0
21ad6d70-854e-4319-8de7-3aaceb24ddbb,40,Other,Savings,76332.62,2025-01-21,1007.19,Payment,New Samuelburgh,0.0,None,713,False,72909.4,Married,East,2023-03-16,2025-02-04,2,Stable,3,1,-2038.66,1,1,1
4d755ddb-d03a-466c-9369-ee96627cad37,37,Other,Savings,59784.62,2025-01-07,2944.72,Transfer,Josephbury,0.0,None,686,False,82042.02,Married,East,2020-03-11,2025-01-15,18,Decreasing,1,0,-2627.94,4,0,0
e5732932-c520-4608-ae4a-bf3a46e236bd,66,Female,Savings,58783.9,2025-03-06,1384.19,Transfer,West Michael,0.0,None,590,False,82156.86,Divorced,East,2020-08-01,2025-02-06,13,Increasing,5,0,2425.72,5,0,0
7dab987a-ceb4-418b-a7ef-fb76da6c313b,41,Male,Savings,14531.36,2025-01-14,1639.87,Deposit,Scottview,0.0,None,472,False,44673.28,Single,South,2022-10-18,2025-02-19,10,Decreasing,2,2,2313.64,3,1,4
b803ffc7-f3ac-4ab7-a319-d4f0f52cd254,56,Other,Savings,55563.15,2025-03-01,4778.12,Withdrawal,South Reginaldstad,0.0,None,785,True,190465.83,Single,East,2023-12-23,2025-01-19,15,Stable,2,1,-1649.25,1,0,0
fc23b75b-def1-415f-bda1-3932de216454,57,Male,Savings,52123.4,2025-01-14,3525.17,Payment,Jacksonhaven,0.0,None,342,False,79891.15,Single,South,2022-05-13,2025-02-24,8,Stable,4,2,-3719.76,3,1,8
e17c9a56-ecdf-4100-a1a7-2880391a2cbf,29,Female,Savings,18027.65,2025-03-20,74.92,Deposit,Port Jamesview,0.0,None,527,False,124096.08,Single,North,2024-03-15,2025-03-24,1,Stable,2,1,1241.13,5,0,0
451aa32d-f74a-496e-948e-8d02cdc5ff3a,24,Other,Checking,39085.3,2025-03-29,958.38,Withdrawal,Lake Bradleyville,45493.72,None,702,False,87811.23,Divorced,South,2021-07-22,2025-02-10,13,Decreasing,3,0,3228.59,2,0,0
c4b96f99-8b6f-40e1-be1c-264d2ccb61e7,22,Female,Savings,45160.74,2025-03-30,4693.2,Payment,Daniellefurt,0.0,None,541,False,82708.83,Widowed,East,2022-03-10,2025-01-17,12,Increasing,0,1,-684.12,5,0,0
ed85ed03-f6a1-4435-8912-25dc5a45817c,36,Female,Savings,1162.36,2025-01-29,4409.83,Withdrawal,East Jennifer,0.0,None,760,True,73862.64,Widowed,North,2021-07-03,2025-03-08,20,Increasing,4,2,-3964.36,1,0,0
2b16863c-ade4-40dd-85af-78be619bd5c3,40,Male,Savings,68117.18,2025-03-24,204.62,Withdrawal,Port Candicebury,0.0,None,813,True,99741.43,Divorced,East,2023-01-15,2025-03-25,8,Decreasing,1,2,-4046.67,2,0,0
7eae3a44-f8fa-4acd-8ef5-eb7b14d37b9f,67,Male,Investment,45410.56,2025-03-10,4270.84,Deposit,North Richardbury,0.0,None,340,True,49045.09,Single,East,2022-12-09,2025-02-26,20,Decreasing,0,1,-4223.88,2,1,9
55fa050b-7e46-4c14-a100-0fdb5e0f14e3,41,Female,Investment,54429.55,2025-01-18,1863.35,Withdrawal,Garciamouth,17575.49,Personal,594,True,152222.0,Single,North,2022-01-12,2025-03-28,10,Increasing,5,0,2622.83,4,0,0
8b64d5d1-163f-48e1-8262-ee955549e16d,57,Other,Investment,50578.41,2025-03-04,1319.29,Transfer,West Jessicabury,0.0,None,818,False,159562.59,Divorced,East,2020-12-24,2025-01-01,18,Stable,5,2,-4362.31,1,0,0
3ae44535-5186-46db-b1c4-5d3e2458007d,59,Other,Savings,93454.03,2025-01-30,3609.64,Transfer,West Kathleen,0.0,None,523,False,176966.57,Widowed,West,2020-07-23,2025-02-03,5,Decreasing,5,1,4371.85,3,1,1
8dc84347-fae6-4b74-a16e-9e69b9498f98,46,Female,Checking,56387.48,2025-02-09,2947.59,Withdrawal,Alexanderstad,0.0,None,596,True,178652.22,Widowed,South,2024-09-02,2025-02-28,19,Increasing,0,1,-2161.05,4,1,8
8cf33651-5a0f-421f-807a-d5abe5dc5ae3,68,Female,Savings,16130.2,2025-03-28,2203.74,Payment,Karenland,0.0,None,781,False,140305.28,Widowed,East,2022-12-05,2025-01-30,19,Stable,1,0,-4199.15,2,0,0
e9f7bc6c-f90c-4c86-851d-3f6ece01aa96,40,Female,Savings,47208.61,2025-02-21,1255.22,Transfer,Brownhaven,0.0,None,749,True,55455.86,Married,South,2025-01-21,2025-01-01,1,Stable,0,0,-3635.85,1,0,0
da2971fe-a2b9-47f7-a1f0-da59ad2673e4,68,Female,Investment,25755.62,2025-02-15,1636.01,Deposit,Mistymouth,0.0,None,703,True,155132.59,Divorced,East,2025-01-20,2025-02-16,14,Increasing,0,0,3884.31,2,0,0
454498f1-291c-4477-be1d-8e578a9fdf3d,45,Other,Investment,58968.06,2025-03-24,2551.18,Deposit,Velasquezfort,26297.45,Business,337,True,103742.25,Divorced,North,2023-09-06,2025-01-16,3,Decreasing,5,1,-1056.5,1,1,11
a4953d56-50f1-4d3f-b2fc-7c13ebc095a4,42,Other,Checking,53375.39,2025-03-17,480.33,Withdrawal,North Randy,0.0,None,361,False,157533.31,Single,South,2024-07-30,2025-01-15,1,Stable,5,1,-1183.92,2,1,3
b93f3d0a-67c1-4597-b357-08f50f70c684,50,Other,Checking,10656.09,2025-03-22,3959.56,Deposit,East Angela,0.0,None,617,False,91975.64,Widowed,South,2022-09-04,2025-01-29,6,Increasing,2,1,-1408.78,4,1,9
4fc32fe3-eeb8-485f-90b3-55e796ca6412,43,Other,Investment,83890.47,2025-02-17,4770.0,Deposit,Jaclynmouth,18182.68,Personal,716,True,127117.28,Divorced,North,2022-02-05,2025-02-10,11,Increasing,4,1,-2339.56,2,0,0
99be23f6-53c2-4532-9cd5-ae77fe054d3a,35,Female,Checking,25928.84,2025-03-14,3403.2,Deposit,Lawrenceville,0.0,None,583,True,159331.59,Single,North,2023-02-14,2025-01-27,18,Increasing,1,0,4513.17,3,0,0
6de14268-b2ef-40e7-b401-485681ab4cba,68,Other,Investment,6208.67,2025-02-27,76.49,Withdrawal,East Stephen,0.0,None,487,True,195524.84,Widowed,East,2024-08-21,2025-02-14,15,Increasing,5,0,-145.67,5,0,0
4af462ff-61d6-4cff-95a2-0f8727eb9711,55,Other,Savings,78612.89,2025-03-28,3710.79,Payment,North Samantha,14829.11,Home,335,False,183822.31,Single,North,2024-01-18,2025-03-14,10,Increasing,3,2,-4576.31,5,0,0
b0d5c8f9-048b-4367-9053-425677807615,55,Female,Savings,96346.84,2025-02-23,4989.06,Withdrawal,Jacksonbury,7833.83,Home,529,False,101256.13,Single,South,2020-12-19,2025-03-15,7,Increasing,2,0,-2996.12,5,0,0
69119e60-7f1b-420d-b1d6-2ad138def4a4,27,Female,Investment,73144.24,2025-02-16,1366.12,Payment,West Ethanstad,0.0,None,708,False,141193.3,Widowed,West,2020-11-21,2025-03-25,3,Increasing,5,2,-2106.77,2,1,8
ebaf2318-3bea-47cb-b4e9-77f28d69e3e1,23,Other,Savings,83102.14,2025-01-24,59.91,Withdrawal,Mercedeschester,38941.1,None,346,False,182630.85,Widowed,East,2020-07-25,2025-02-04,4,Increasing,2,2,-4233.47,3,0,0
f27e7ae0-2008-4dfe-948d-cb068bbf6b4f,35,Male,Savings,80419.97,2025-03-24,1520.52,Transfer,New David,0.0,None,428,True,130089.86,Widowed,West,2021-09-18,2025-03-11,10,Increasing,5,1,4840.96,4,0,0
b3639cb4-6364-4038-9909-2757513d4526,61,Male,Investment,2559.31,2025-02-11,1258.58,Deposit,Courtneyport,0.0,None,313,True,100919.38,Single,East,2021-08-27,2025-02-02,7,Stable,1,2,4092.57,5,0,0
997e3ec7-9bdd-4ff4-8ac9-963809fddcd3,35,Male,Investment,61493.06,2025-03-27,3365.75,Deposit,Rodriguezburgh,0.0,None,569,True,93740.96,Divorced,North,2020-08-04,2025-01-22,20,Stable,4,2,4517.4,2,1,2
5100dabc-a468-4b83-a229-6932cd44558e,54,Female,Checking,66740.29,2025-03-06,1426.26,Payment,Lake Jamesborough,19331.26,Personal,605,True,128498.51,Single,West,2024-11-16,2025-01-01,8,Stable,4,1,2224.33,3,1,9
9a219501-2aa9-41db-a3b9-d69e3db9e971,65,Male,Investment,44754.03,2025-03-05,1119.7,Withdrawal,Russellview,4193.68,None,707,False,101409.23,Single,South,2021-07-23,2025-02-27,19,Increasing,0,1,-706.41,3,0,0
fa9a3e5f-d9ce-4a06-a156-8b5837b0a729,45,Female,Investment,37514.12,2025-02-08,1538.3,Payment,Lake Riley,0.0,None,469,True,48303.85,Married,North,2021-12-01,2025-03-13,5,Decreasing,1,1,1489.03,3,1,12
f04d4965-1adb-4b47-b1e8-a81d8eb4c244,42,Male,Checking,44275.29,2025-01-23,1965.77,Withdrawal,Port Cristianton,0.0,None,460,True,164277.55,Widowed,East,2020-11-15,2025-01-13,13,Increasing,5,0,2308.27,3,0,0
7d500a23-164d-41e3-bd4f-aac440ffe246,41,Other,Investment,47382.54,2025-02-03,730.33,Deposit,Tuckermouth,0.0,None,461,False,144452.24,Divorced,South,2022-09-03,2025-01-24,11,Decreasing,3,2,-1218.58,4,0,0
21e536ca-f227-4705-be44-f396cdc0d21d,33,Female,Savings,27781.77,2025-01-01,3049.77,Deposit,New Samanthastad,0.0,None,662,True,188663.75,Married,East,2021-08-02,2025-01-29,17,Stable,1,0,1192.43,2,0,0
c13b5bd0-b47e-4ab2-ae37-82f415e047fd,32,Female,Investment,97473.03,2025-03-26,4341.98,Payment,Goldenchester,0.0,None,591,True,145801.43,Divorced,North,2024-09-28,2025-02-05,9,Stable,0,2,-3426.02,4,0,0
5eb516c6-92e1-47ac-8a05-d532006d4fc3,62,Male,Investment,76540.41,2025-02-03,1130.4,Payment,North Joseph,0.0,None,311,False,50921.03,Widowed,North,2021-02-18,2025-03-01,3,Increasing,0,1,2818.28,5,0,0
3fc9e615-526d-4756-9db2-18b9f5fa2f1b,20,Male,Checking,82384.54,2025-03-25,4701.63,Deposit,Rebeccafort,0.0,None,433,False,110375.6,Widowed,East,2020-03-24,2025-01-05,2,Stable,1,0,-3157.54,4,0,0
7dd4917e-ac52-45ff-b51a-f42f3f2641d0,38,Other,Investment,14852.33,2025-03-18,4689.91,Transfer,Scotttown,0.0,None,586,False,80338.61,Married,North,2020-04-14,2025-01-25,18,Decreasing,5,2,-2817.94,3,0,0
38c1eb88-bd51-4516-a470-0830e5acea42,53,Male,Savings,81545.36,2025-02-12,3204.64,Withdrawal,Lake Matthew,0.0,None,509,True,189879.76,Married,South,2020-01-05,2025-01-19,17,Stable,5,2,-669.27,3,1,6
c38a28e9-435a-4969-ac94-4b04080c44fd,30,Other,Investment,84696.02,2025-02-26,648.73,Payment,North Jennaton,0.0,None,758,False,134301.62,Divorced,North,2021-10-27,2025-03-02,14,Increasing,1,1,2032.3,5,1,3
d504f279-6654-482b-89a8-e562d8434881,54,Female,Checking,76074.43,2025-01-28,4057.09,Transfer,Lake Robertmouth,0.0,None,692,False,37328.39,Married,South,2025-01-28,2025-01-06,20,Increasing,4,2,-1467.87,1,1,5
f9491f87-d683-45c2-a5fe-d7fe83da3dbf,70,Female,Savings,44553.13,2025-03-02,2422.61,Payment,North Kayla,0.0,None,521,True,117075.07,Widowed,North,2022-10-11,2025-02-19,7,Decreasing,0,2,-689.27,2,0,0
17cc29e9-f3f1-4737-a818-1bf5fc078ba6,20,Male,Savings,33031.65,2025-02-11,886.57,Payment,North Brittneymouth,0.0,None,777,True,115550.08,Divorced,North,2024-07-28,2025-03-02,6,Decreasing,2,2,-1100.21,2,0,0
5a2ddda1-7cf5-4dd4-a65c-aae93c0bcee5,26,Male,Investment,27207.1,2025-03-13,4987.75,Deposit,North Kimberlyville,25411.4,Personal,474,False,132391.78,Divorced,North,2024-09-09,2025-02-27,9,Increasing,4,1,1351.33,2,1,6
ed9f4c33-bd40-4f83-8604-d8cda65eb931,67,Female,Investment,24189.77,2025-01-22,4724.31,Payment,Johnsonborough,0.0,None,751,False,173875.42,Widowed,South,2024-06-23,2025-02-11,6,Increasing,4,1,3417.34,1,1,1
0bb068e0-6e41-4249-bb3e-60c9e0df50a0,49,Female,Investment,6475.31,2025-02-03,263.53,Deposit,Lucaston,0.0,None,338,False,186491.52,Divorced,East,2023-03-27,2025-02-13,14,Decreasing,2,1,-4909.56,5,1,8
5732120d-c49a-4199-8551-fe7dd10da3c3,50,Male,Savings,61066.91,2025-01-03,3480.22,Withdrawal,Lake Cynthiamouth,7843.63,Personal,836,True,191899.9,Divorced,North,2023-04-11,2025-03-27,19,Decreasing,5,0,2330.66,4,0,0
5b73b1be-77ba-47e9-b1b9-7d54fa4bf964,25,Male,Investment,1706.57,2025-01-31,3877.74,Transfer,Connerborough,4325.91,Car,594,False,164261.13,Single,North,2022-12-16,2025-01-07,4,Stable,4,0,-1011.99,2,1,10
5675013c-50fe-4b14-b413-844b54b00cc0,67,Other,Investment,25224.24,2025-03-30,1235.36,Payment,Deborahchester,45487.45,Business,377,False,35460.15,Widowed,South,2022-07-28,2025-01-08,14,Decreasing,2,0,1656.45,4,0,0
b395960f-d54a-470f-8d27-f039e85eccd2,28,Other,Checking,16204.64,2025-02-09,1909.91,Payment,Port William,0.0,None,797,True,199687.47,Single,West,2024-12-09,2025-01-22,3,Increasing,5,1,-1195.57,4,0,0
f45c2272-a1c6-4af9-bffd-121c4a1c4e6c,31,Male,Savings,93603.0,2025-02-03,2461.43,Withdrawal,South Paul,0.0,None,303,True,176830.64,Single,East,2020-09-07,2025-03-24,12,Stable,0,0,3088.32,1,0,0
97d5b87d-c91e-441d-990d-8678f92ec468,23,Female,Checking,88002.23,2025-03-03,2500.15,Deposit,Lake Alexandriabury,34081.71,Personal,408,False,136775.94,Married,North,2023-01-14,2025-02-20,8,Decreasing,4,0,-1227.67,4,0,0
40afb61f-8987-48c9-98f4-fead051b4e6e,47,Other,Checking,49599.25,2025-03-21,2854.34,Withdrawal,New Lauren,0.0,None,544,False,157097.55,Single,South,2022-03-05,2025-02-15,16,Increasing,1,1,-772.67,3,1,10
bbf40569-2c5b-400a-955c-38ce7744f110,47,Male,Checking,72820.39,2025-03-21,4388.55,Deposit,Allenbury,0.0,None,447,True,171681.15,Divorced,North,2023-08-26,2025-01-23,9,Increasing,5,1,-233.64,4,0,0
b261408e-e1ec-4777-a334-730f481abb45,21,Other,Savings,31620.32,2025-01-18,94.07,Deposit,New Cesarborough,0.0,None,529,True,129974.43,Widowed,East,2023-11-20,2025-02-06,4,Increasing,5,1,-1552.94,4,1,9
f67128d8-9549-42ef-92d0-d45cad4be8ec,58,Other,Checking,77254.37,2025-01-29,2627.04,Transfer,Jamesshire,0.0,None,841,False,133283.41,Divorced,South,2020-02-24,2025-02-28,4,Stable,1,1,3231.98,3,0,0
35f60336-a156-4dbd-aae1-931d2e499c03,45,Male,Checking,21478.85,2025-03-01,2423.71,Deposit,Ramirezport,0.0,None,450,False,191745.98,Married,South,2025-03-26,2025-01-05,13,Decreasing,5,1,-3777.41,2,1,8
5bc81bfd-487f-4c2f-9a58-f76a31a1859f,45,Female,Investment,92711.61,2025-03-18,2904.23,Payment,Duarteville,0.0,None,822,False,84623.93,Married,South,2024-10-01,2025-03-14,14,Increasing,1,1,-1140.27,1,1,8
aea27930-0b22-47a9-a7d4-7a94c6c0a7e2,45,Other,Checking,36473.26,2025-03-06,2438.65,Payment,Lake Allen,3302.94,Business,703,True,138399.87,Widowed,North,2021-12-01,2025-03-09,8,Stable,2,1,-4481.74,4,0,0
1804b6b4-ddbd-42b4-9ad2-98c563776cdf,50,Other,Checking,61237.36,2025-01-12,3388.33,Payment,Michaelhaven,2251.0,Personal,468,True,47209.49,Widowed,West,2021-05-20,2025-03-15,11,Decreasing,2,1,-562.12,4,0,0
3d862af3-c915-4a59-883d-06bab0a89f15,61,Other,Checking,48607.13,2025-03-15,1638.55,Transfer,Williamborough,0.0,None,726,True,171950.34,Single,East,2021-02-17,2025-01-30,19,Stable,4,1,-3243.72,2,0,0
756d306b-076c-405a-9ec9-f11a89cca849,33,Female,Checking,43738.1,2025-02-09,1522.07,Payment,West Kevinside,0.0,None,584,True,177420.26,Single,North,2024-09-25,2025-01-23,16,Decreasing,0,0,1813.66,4,0,0
3d5e28ec-a1f6-4a5f-85fc-1d459dba6021,36,Other,Investment,30823.84,2025-01-11,2906.87,Withdrawal,Lake Jared,16115.07,Car,652,True,21979.06,Single,North,2023-11-12,2025-03-02,17,Increasing,0,2,-4793.87,3,0,0
35a87ec4-1969-4bb1-a11b-3826b3133d06,41,Female,Savings,10020.06,2025-03-18,4577.76,Withdrawal,North Kyleville,0.0,None,534,False,41387.66,Single,East,2020-07-24,2025-01-11,6,Increasing,2,1,-551.6,3,0,0
2f4a36cd-a3fa-43dd-8db6-79bd38959ea3,42,Female,Investment,19369.07,2025-02-02,4009.04,Payment,Nicholasfort,1379.1,None,697,True,163142.33,Single,North,2020-05-21,2025-01-17,20,Stable,5,1,-375.68,3,0,0
5695ff8c-4c35-425b-bb49-581fd20ca579,30,Other,Investment,25663.89,2025-03-29,1127.49,Withdrawal,Carlatown,12577.65,None,387,False,41703.11,Divorced,East,2021-10-23,2025-02-21,4,Increasing,0,2,3397.81,2,1,11
e401cfda-33ba-45ca-8361-243af07dc421,47,Male,Investment,41058.73,2025-03-04,1630.03,Withdrawal,Saundersstad,0.0,None,791,True,73403.88,Single,West,2023-02-02,2025-01-04,3,Increasing,4,0,4017.93,3,0,0
310b7ebb-bb63-4233-b214-95bd89d73abe,32,Other,Savings,9374.6,2025-01-14,2696.08,Transfer,Websterchester,0.0,None,389,True,129096.5,Widowed,East,2021-02-27,2025-02-22,2,Decreasing,3,2,456.53,5,0,0
12bf3f6f-1899-44ec-9082-5cc41b576f3f,37,Other,Investment,96616.65,2025-03-09,1740.98,Payment,South Michelle,0.0,None,512,False,176416.95,Single,West,2024-11-26,2025-03-06,7,Increasing,1,0,3301.63,1,0,0
ba03060f-0430-4d33-b24a-c9f40745946d,37,Female,Savings,12274.81,2025-03-07,2913.71,Payment,Owenshire,0.0,None,679,False,146112.13,Widowed,North,2022-06-05,2025-03-17,2,Increasing,0,1,-3852.22,1,1,8
ef6f9de2-e567-4788-9946-632d20d1b317,49,Other,Checking,64086.66,2025-01-18,1797.11,Payment,Port Michellefort,0.0,None,654,False,182677.06,Single,South,2022-06-14,2025-02-27,4,Stable,5,1,1002.94,4,1,5
957cfe49-6e90-49af-aa07-354bf836bd68,47,Female,Savings,89653.36,2025-02-08,1015.5,Transfer,East Michealville,0.0,None,569,True,194313.44,Divorced,West,2023-07-12,2025-01-15,10,Increasing,5,1,-2540.59,2,1,6
0280a921-9ee8-4071-b70b-ea9169fcb0aa,69,Male,Savings,60619.89,2025-02-18,2790.41,Transfer,North Melissa,0.0,None,478,False,64965.5,Married,North,2021-04-04,2025-02-01,13,Increasing,5,2,-4830.58,2,0,0
7c42b4c9-97c6-47aa-9cfe-f974e11107be,49,Other,Savings,10289.41,2025-03-08,4837.78,Payment,West Samanthabury,0.0,None,667,False,101728.99,Married,South,2023-09-04,2025-03-21,8,Stable,0,1,-515.13,5,0,0
e7b5a4b7-6835-4132-b229-b4597b111e06,37,Other,Investment,68598.74,2025-03-13,3523.57,Deposit,Michaelmouth,0.0,None,645,False,178230.67,Single,South,2022-09-20,2025-03-29,17,Decreasing,1,0,3304.44,4,0,0
02a489da-8feb-4061-9c26-6025375de398,68,Male,Checking,24746.12,2025-01-21,2654.26,Payment,West Sharon,0.0,None,622,False,184284.23,Widowed,North,2020-07-02,2025-03-20,3,Stable,0,0,-2840.51,1,0,0
73747b3d-b55a-456e-87d3-789b5f3d7eac,64,Other,Checking,88731.84,2025-03-22,1542.26,Transfer,West Michelleview,0.0,None,349,False,129983.96,Married,West,2022-08-09,2025-02-23,12,Increasing,3,0,-3208.12,3,0,0
56779a83-b76f-4e4f-84c4-95cf746013f9,28,Male,Investment,7264.02,2025-02-01,2814.17,Transfer,South Kimberlyport,17511.73,None,590,True,86295.76,Single,South,2021-01-16,2025-02-11,9,Decreasing,1,0,-929.96,4,0,0
326b9b53-cc61-4828-8550-d8cfdc526a94,61,Female,Checking,25926.43,2025-01-01,1120.83,Payment,Evansborough,0.0,None,591,False,189097.16,Married,East,2023-06-21,2025-01-10,5,Decreasing,5,2,1232.16,4,0,0
8adeef72-c6cc-4131-8aac-8fde2ce0046f,61,Other,Investment,57713.33,2025-01-18,3226.37,Deposit,Bassburgh,0.0,None,698,True,99686.61,Divorced,South,2024-05-04,2025-03-14,19,Increasing,4,0,-1245.35,5,0,0
7faef416-5203-4959-b19b-db242abec54a,25,Male,Checking,61779.68,2025-03-26,3757.76,Withdrawal,Pagemouth,0.0,None,753,False,56938.24,Widowed,East,2025-03-19,2025-01-12,7,Stable,2,2,4963.77,1,0,0
de335136-8a1e-40dd-afbf-2dbbe77ab375,38,Male,Investment,27823.51,2025-02-11,4307.14,Withdrawal,Powerston,0.0,None,412,False,128445.64,Divorced,North,2022-07-18,2025-03-26,1,Increasing,5,0,-2138.87,5,0,0
86585713-5b44-465b-ae89-891c0e380d17,38,Female,Checking,28400.71,2025-02-05,497.86,Transfer,Dennischester,29872.96,None,323,False,105080.17,Divorced,West,2023-03-15,2025-03-14,6,Stable,0,1,-1687.77,4,0,0
8ca3af64-acd2-4e94-98ea-ef01c78c09b1,61,Male,Checking,89085.45,2025-03-08,1819.12,Transfer,Matthewmouth,8616.88,Personal,530,True,76259.8,Single,East,2023-09-03,2025-01-02,5,Decreasing,2,2,351.53,3,0,0
39e90403-a079-4f6e-b654-ec37beb13b92,52,Female,Checking,58237.77,2025-01-22,3261.27,Withdrawal,New Jacobtown,29340.33,Home,608,True,132322.95,Divorced,North,2023-03-16,2025-01-22,19,Decreasing,5,2,627.65,3,0,0
